125 ,0.229843, -0.335188, -9.581595 
126 ,0.222661, -0.320823, -9.581595 
127 ,0.222661, -0.320823, -9.586383 
128 ,0.210690, -0.320823, -9.586383 
129 ,0.217872, -0.332794, -9.572018 
130 ,0.213084, -0.328006, -9.591172 
131 ,0.232238, -0.316035, -9.574412 
132 ,0.232238, -0.316035, -9.552865 
133 ,0.222661, -0.328006, -9.552865 
134 ,0.217872, -0.328006, -9.579201 
135 ,0.217872, -0.337582, -9.600749 
136 ,0.222661, -0.325611, -9.564836 
137 ,0.222661, -0.337582, -9.574412 
138 ,0.244209, -0.337582, -9.574412 
139 ,0.220267, -0.313640, -9.579201 
140 ,0.229843, -0.330400, -9.567230 
141 ,0.251391, -0.318429, -9.576807 
142 ,0.210690, -0.320823, -9.576807 
143 ,0.234632, -0.330400, -9.560047 
144 ,0.222661, -0.339977, -9.567230 
145 ,0.222661, -0.339977, -9.583989 
146 ,0.229843, -0.349553, -9.583989 
147 ,0.215478, -0.323217, -9.564836 
148 ,0.220267, -0.337582, -9.555259 
149 ,0.237026, -0.332794, -9.591172 
150 ,0.237026, -0.332794, -9.574412 
151 ,0.225055, -0.320823, -9.574412 
152 ,0.232238, -0.323217, -9.540894 
153 ,0.222661, -0.320823, -9.574412 
154 ,0.222661, -0.332794, -9.560047 
155 ,0.222661, -0.330400, -9.564836 
156 ,0.241814, -0.330400, -9.564836 
157 ,0.229843, -0.318429, -9.562441 
158 ,0.217872, -0.328006, -9.605537 
159 ,0.222661, -0.323217, -9.543288 
160 ,0.222661, -0.328006, -9.569624 
161 ,0.227449, -0.328006, -9.569624 
162 ,0.215478, -0.330400, -9.583989 
163 ,0.217872, -0.339977, -9.540894 
164 ,0.210690, -0.311246, -9.598354 
165 ,0.229843, -0.330400, -9.579201 
166 ,0.229843, -0.323217, -9.581595 
167 ,0.220267, -0.323217, -9.581595 
168 ,0.203507, -0.320823, -9.588778 
169 ,0.239420, -0.328006, -9.564836 
170 ,0.213084, -0.332794, -9.579201 
171 ,0.241814, -0.325611, -9.579201 
172 ,0.232238, -0.320823, -9.593566 
173 ,0.239420, -0.332794, -9.574412 
174 ,0.234632, -0.325611, -9.538499 
175 ,0.213084, -0.313640, -9.588778 
176 ,0.241814, -0.318429, -9.557653 
177 ,0.210690, -0.325611, -9.574412 
178 ,0.210690, -0.316035, -9.560047 
179 ,0.237026, -0.318429, -9.576807 
180 ,0.225055, -0.320823, -9.588778 
181 ,0.248997, -0.330400, -9.574412 
182 ,0.248997, -0.330400, -9.595960 
183 ,0.225055, -0.313640, -9.595960 
184 ,0.244209, -0.332794, -9.548076 
185 ,0.198719, -0.332794, -9.564836 
186 ,0.210690, -0.335188, -9.579201 
187 ,0.210690, -0.330400, -9.550470 
188 ,0.246603, -0.330400, -9.550470 
189 ,0.227449, -0.318429, -9.576807 
190 ,0.232238, -0.320823, -9.540894 
191 ,0.232238, -0.328006, -9.557653 
192 ,0.232238, -0.332794, -9.588778 
193 ,0.217872, -0.332794, -9.588778 
194 ,0.220267, -0.320823, -9.550470 
195 ,0.220267, -0.323217, -9.564836 
196 ,0.248997, -0.304064, -9.562441 
197 ,0.215478, -0.332794, -9.540894 
198 ,0.248997, -0.335188, -9.572018 
199 ,0.232238, -0.323217, -9.583989 
200 ,0.232238, -0.323217, -9.572018 
201 ,0.229843, -0.325611, -9.572018 
202 ,0.239420, -0.318429, -9.595960 
203 ,0.217872, -0.323217, -9.576807 
204 ,0.210690, -0.337582, -9.579201 
205 ,0.210690, -0.337582, -9.569624 
206 ,0.220267, -0.318429, -9.569624 
207 ,0.246603, -0.320823, -9.581595 
208 ,0.227449, -0.325611, -9.576807 
209 ,0.217872, -0.330400, -9.555259 
210 ,0.217872, -0.316035, -9.557653 
211 ,0.210690, -0.316035, -9.557653 
212 ,0.215478, -0.330400, -9.574412 
213 ,0.232238, -0.330400, -9.583989 
214 ,0.217872, -0.325611, -9.555259 
215 ,0.217872, -0.320823, -9.607931 
216 ,0.234632, -0.320823, -9.607931 
217 ,0.208296, -0.349553, -9.560047 
218 ,0.222661, -0.313640, -9.572018 
219 ,0.220267, -0.330400, -9.593566 
220 ,0.220267, -0.335188, -9.533711 
221 ,0.215478, -0.335188, -9.533711 
222 ,0.222661, -0.320823, -9.564836 
223 ,0.227449, -0.318429, -9.576807 
224 ,0.229843, -0.325611, -9.567230 
225 ,0.217872, -0.318429, -9.555259 
226 ,0.232238, -0.316035, -9.569624 
227 ,0.225055, -0.328006, -9.550470 
228 ,0.225055, -0.328006, -9.564836 
229 ,0.222661, -0.337582, -9.564836 
230 ,0.227449, -0.332794, -9.552865 
231 ,0.222661, -0.328006, -9.591172 
232 ,0.251391, -0.308852, -9.540894 
233 ,0.234632, -0.323217, -9.583989 
234 ,0.234632, -0.323217, -9.574412 
235 ,0.205901, -0.320823, -9.574412 
236 ,0.225055, -0.323217, -9.562441 
237 ,0.215478, -0.337582, -9.612720 
238 ,0.239420, -0.330400, -9.581595 
239 ,0.220267, -0.332794, -9.588778 
240 ,0.215478, -0.342371, -9.581595 
241 ,0.227449, -0.330400, -9.555259 
242 ,0.217872, -0.335188, -9.583989 
243 ,0.239420, -0.335188, -9.583989 
244 ,0.213084, -0.318429, -9.572018 
245 ,0.234632, -0.325611, -9.588778 
246 ,0.234632, -0.325611, -9.562441 
247 ,0.213084, -0.339977, -9.562441 
248 ,0.220267, -0.323217, -9.567230 
249 ,0.234632, -0.332794, -9.538499 
250 ,0.229843, -0.325611, -9.583989 
251 ,0.229843, -0.313640, -9.579201 
252 ,0.237026, -0.313640, -9.579201 
253 ,0.220267, -0.318429, -9.574412 
254 ,0.227449, -0.337582, -9.572018 
255 ,0.225055, -0.320823, -9.552865 
256 ,0.241814, -0.318429, -9.588778 
257 ,0.217872, -0.316035, -9.552865 
258 ,0.215478, -0.335188, -9.579201 
259 ,0.215478, -0.335188, -9.560047 
260 ,0.217872, -0.328006, -9.560047 
261 ,0.234632, -0.325611, -9.552865 
262 ,0.225055, -0.337582, -9.583989 
263 ,0.229843, -0.337582, -9.548076 
264 ,0.229843, -0.347159, -9.557653 
265 ,0.232238, -0.347159, -9.557653 
266 ,0.246603, -0.339977, -9.564836 
267 ,0.215478, -0.330400, -9.583989 
268 ,0.220267, -0.328006, -9.595960 
269 ,0.220267, -0.325611, -9.581595 
270 ,0.229843, -0.323217, -9.574412 
271 ,0.246603, -0.337582, -9.574412 
272 ,0.246603, -0.337582, -9.583989 
273 ,0.229843, -0.328006, -9.583989 
274 ,0.215478, -0.328006, -9.581595 
275 ,0.220267, -0.301669, -9.581595 
276 ,0.227449, -0.330400, -9.569624 
277 ,0.227449, -0.318429, -9.572018 
278 ,0.220267, -0.318429, -9.572018 
279 ,0.222661, -0.320823, -9.560047 
280 ,0.232238, -0.318429, -9.569624 
281 ,0.208296, -0.323217, -9.569624 
282 ,0.227449, -0.313640, -9.576807 
283 ,0.225055, -0.328006, -9.569624 
284 ,0.213084, -0.332794, -9.567230 
285 ,0.213084, -0.332794, -9.583989 
286 ,0.210690, -0.330400, -9.583989 
287 ,0.237026, -0.337582, -9.605537 
288 ,0.220267, -0.328006, -9.588778 
289 ,0.227449, -0.332794, -9.574412 
290 ,0.227449, -0.330400, -9.583989 
291 ,0.225055, -0.330400, -9.583989 
292 ,0.222661, -0.328006, -9.557653 
293 ,0.232238, -0.332794, -9.560047 
294 ,0.217872, -0.328006, -9.569624 
295 ,0.232238, -0.332794, -9.591172 
296 ,0.234632, -0.328006, -9.588778 
297 ,0.239420, -0.320823, -9.552865 
298 ,0.222661, -0.339977, -9.579201 
299 ,0.222661, -0.339977, -9.548076 
300 ,0.210690, -0.342371, -9.548076 
301 ,0.220267, -0.328006, -9.560047 
302 ,0.213084, -0.332794, -9.603143 
303 ,0.227449, -0.323217, -9.569624 
304 ,0.227449, -0.308852, -9.603143 
305 ,0.215478, -0.308852, -9.603143 
306 ,0.227449, -0.342371, -9.526528 
307 ,0.213084, -0.330400, -9.583989 
308 ,0.227449, -0.330400, -9.569624 
309 ,0.213084, -0.320823, -9.588778 
310 ,0.227449, -0.308852, -9.564836 
311 ,0.229843, -0.328006, -9.560047 
312 ,0.229843, -0.328006, -9.564836 
313 ,0.220267, -0.323217, -9.564836 
314 ,0.244209, -0.320823, -9.555259 
315 ,0.225055, -0.328006, -9.588778 
316 ,0.237026, -0.337582, -9.564836 
317 ,0.237026, -0.323217, -9.588778 
318 ,0.215478, -0.323217, -9.588778 
319 ,0.225055, -0.330400, -9.593566 
320 ,0.227449, -0.308852, -9.605537 
321 ,0.229843, -0.332794, -9.579201 
322 ,0.234632, -0.318429, -9.595960 
323 ,0.225055, -0.332794, -9.557653 
324 ,0.227449, -0.316035, -9.572018 
325 ,0.227449, -0.316035, -9.591172 
326 ,0.210690, -0.325611, -9.591172 
327 ,0.227449, -0.318429, -9.567230 
328 ,0.232238, -0.328006, -9.569624 
329 ,0.232238, -0.320823, -9.564836 
330 ,0.232238, -0.320823, -9.586383 
331 ,0.210690, -0.320823, -9.586383 
332 ,0.246603, -0.313640, -9.526528 
333 ,0.237026, -0.316035, -9.572018 
334 ,0.225055, -0.320823, -9.588778 
335 ,0.237026, -0.318429, -9.552865 
336 ,0.237026, -0.316035, -9.593566 
337 ,0.227449, -0.335188, -9.567230 
338 ,0.227449, -0.335188, -9.526528 
339 ,0.215478, -0.304064, -9.526528 
340 ,0.234632, -0.332794, -9.588778 
341 ,0.220267, -0.318429, -9.567230 
342 ,0.217872, -0.318429, -9.569624 
343 ,0.217872, -0.330400, -9.569624 
344 ,0.210690, -0.330400, -9.569624 
345 ,0.203507, -0.328006, -9.576807 
346 ,0.220267, -0.320823, -9.593566 
347 ,0.229843, -0.325611, -9.550470 
348 ,0.229843, -0.313640, -9.603143 
349 ,0.222661, -0.313640, -9.603143 
350 ,0.217872, -0.328006, -9.574412 
351 ,0.201113, -0.316035, -9.583989 
352 ,0.201113, -0.316035, -9.569624 
353 ,0.227449, -0.328006, -9.569624 
354 ,0.213084, -0.325611, -9.574412 
355 ,0.246603, -0.318429, -9.576807 
356 ,0.222661, -0.332794, -9.560047 
357 ,0.222661, -0.332794, -9.569624 
358 ,0.213084, -0.332794, -9.569624 
359 ,0.225055, -0.335188, -9.552865 
360 ,0.217872, -0.328006, -9.562441 
361 ,0.215478, -0.335188, -9.583989 
362 ,0.232238, -0.351948, -9.576807 
363 ,0.232238, -0.335188, -9.552865 
364 ,0.234632, -0.335188, -9.552865 
365 ,0.234632, -0.328006, -9.567230 
366 ,0.205901, -0.311246, -9.586383 
367 ,0.205901, -0.311246, -9.615114 
368 ,0.208296, -0.325611, -9.615114 
369 ,0.246603, -0.328006, -9.550470 
370 ,0.225055, -0.318429, -9.586383 
371 ,0.232238, -0.323217, -9.564836 
372 ,0.232238, -0.316035, -9.586383 
373 ,0.229843, -0.316035, -9.586383 
374 ,0.232238, -0.328006, -9.588778 
375 ,0.220267, -0.320823, -9.562441 
376 ,0.229843, -0.335188, -9.569624 
377 ,0.229843, -0.325611, -9.576807 
378 ,0.227449, -0.325611, -9.576807 
379 ,0.225055, -0.342371, -9.583989 
380 ,0.237026, -0.320823, -9.576807 
381 ,0.222661, -0.342371, -9.560047 
382 ,0.208296, -0.325611, -9.569624 
383 ,0.237026, -0.311246, -9.591172 
384 ,0.222661, -0.325611, -9.588778 
385 ,0.222661, -0.325611, -9.567230 
386 ,0.198719, -0.335188, -9.567230 
387 ,0.227449, -0.318429, -9.564836 
388 ,0.232238, -0.306458, -9.574412 
389 ,0.234632, -0.330400, -9.536105 
390 ,0.234632, -0.292093, -9.595960 
391 ,0.208296, -0.337582, -9.562441 
392 ,0.220267, -0.325611, -9.562441 
393 ,0.225055, -0.354342, -9.581595 
394 ,0.222661, -0.320823, -9.583989 
395 ,0.225055, -0.320823, -9.560047 
396 ,0.237026, -0.339977, -9.572018 
397 ,0.237026, -0.339977, -9.562441 
398 ,0.217872, -0.311246, -9.562441 
399 ,0.225055, -0.320823, -9.574412 
400 ,0.222661, -0.330400, -9.574412 
401 ,0.213084, -0.337582, -9.569624 
402 ,0.213084, -0.325611, -9.588778 
403 ,0.222661, -0.325611, -9.588778 
404 ,0.237026, -0.308852, -9.574412 
405 ,0.237026, -0.318429, -9.588778 
406 ,0.225055, -0.344765, -9.564836 
407 ,0.225055, -0.330400, -9.586383 
408 ,0.203507, -0.330400, -9.586383 
409 ,0.227449, -0.337582, -9.569624 
410 ,0.227449, -0.316035, -9.605537 
411 ,0.239420, -0.335188, -9.569624 
412 ,0.234632, -0.330400, -9.588778 
413 ,0.213084, -0.337582, -9.564836 
414 ,0.222661, -0.325611, -9.588778 
415 ,0.222661, -0.325611, -9.572018 
416 ,0.215478, -0.328006, -9.572018 
417 ,0.244209, -0.337582, -9.562441 
418 ,0.222661, -0.339977, -9.550470 
419 ,0.220267, -0.328006, -9.598354 
420 ,0.220267, -0.328006, -9.562441 
421 ,0.234632, -0.325611, -9.562441 
422 ,0.215478, -0.316035, -9.567230 
423 ,0.217872, -0.318429, -9.622296 
424 ,0.222661, -0.320823, -9.562441 
425 ,0.222661, -0.308852, -9.567230 
426 ,0.225055, -0.308852, -9.567230 
427 ,0.222661, -0.320823, -9.569624 
428 ,0.225055, -0.316035, -9.574412 
429 ,0.232238, -0.332794, -9.586383 
430 ,0.217872, -0.339977, -9.572018 
431 ,0.239420, -0.328006, -9.595960 
432 ,0.234632, -0.318429, -9.538499 
433 ,0.232238, -0.337582, -9.574412 
434 ,0.232238, -0.337582, -9.569624 
435 ,0.244209, -0.311246, -9.569624 
436 ,0.237026, -0.318429, -9.574412 
437 ,0.234632, -0.316035, -9.572018 
438 ,0.237026, -0.318429, -9.564836 
439 ,0.237026, -0.316035, -9.572018 
440 ,0.222661, -0.316035, -9.572018 
441 ,0.217872, -0.325611, -9.569624 
442 ,0.205901, -0.330400, -9.569624 
443 ,0.229843, -0.330400, -9.560047 
444 ,0.227449, -0.304064, -9.583989 
445 ,0.234632, -0.330400, -9.543288 
446 ,0.225055, -0.328006, -9.557653 
447 ,0.215478, -0.337582, -9.576807 
448 ,0.220267, -0.344765, -9.552865 
449 ,0.239420, -0.325611, -9.548076 
450 ,0.239420, -0.325611, -9.593566 
451 ,0.229843, -0.337582, -9.593566 
452 ,0.217872, -0.330400, -9.583989 
453 ,0.215478, -0.318429, -9.548076 
454 ,0.222661, -0.335188, -9.548076 
455 ,0.234632, -0.316035, -9.572018 
456 ,0.229843, -0.337582, -9.540894 
457 ,0.234632, -0.316035, -9.607931 
458 ,0.234632, -0.316035, -9.583989 
459 ,0.220267, -0.349553, -9.583989 
460 ,0.229843, -0.344765, -9.588778 
461 ,0.215478, -0.330400, -9.581595 
462 ,0.205901, -0.337582, -9.579201 
463 ,0.205901, -0.323217, -9.557653 
464 ,0.213084, -0.323217, -9.557653 
465 ,0.234632, -0.335188, -9.552865 
466 ,0.244209, -0.339977, -9.552865 
467 ,0.244209, -0.339977, -9.548076 
468 ,0.213084, -0.342371, -9.548076 
469 ,0.232238, -0.313640, -9.574412 
470 ,0.227449, -0.335188, -9.560047 
471 ,0.215478, -0.339977, -9.538499 
472 ,0.215478, -0.328006, -9.586383 
473 ,0.208296, -0.337582, -9.564836 
474 ,0.237026, -0.323217, -9.574412 
475 ,0.234632, -0.332794, -9.572018 
476 ,0.222661, -0.332794, -9.581595 
477 ,0.217872, -0.330400, -9.574412 
478 ,0.222661, -0.332794, -9.588778 
479 ,0.222661, -0.332794, -9.583989 
480 ,0.225055, -0.335188, -9.583989 
481 ,0.237026, -0.311246, -9.595960 
482 ,0.225055, -0.325611, -9.583989 
483 ,0.217872, -0.332794, -9.569624 
484 ,0.217872, -0.313640, -9.552865 
485 ,0.213084, -0.313640, -9.552865 
486 ,0.220267, -0.306458, -9.562441 
487 ,0.213084, -0.328006, -9.591172 
488 ,0.213084, -0.328006, -9.562441 
489 ,0.227449, -0.320823, -9.562441 
490 ,0.225055, -0.342371, -9.586383 
491 ,0.244209, -0.332794, -9.567230 
492 ,0.237026, -0.335188, -9.583989 
493 ,0.237026, -0.335188, -9.595960 
494 ,0.229843, -0.335188, -9.595960 
495 ,0.215478, -0.335188, -9.564836 
496 ,0.215478, -0.316035, -9.591172 
497 ,0.225055, -0.316035, -9.591172 
498 ,0.220267, -0.304064, -9.600749 
499 ,0.222661, -0.325611, -9.574412 
500 ,0.229843, -0.316035, -9.564836 
501 ,0.229843, -0.330400, -9.588778 
502 ,0.193930, -0.330400, -9.588778 
503 ,0.246603, -0.311246, -9.540894 
504 ,0.237026, -0.330400, -9.576807 
505 ,0.237026, -0.330400, -9.598354 
506 ,0.220267, -0.304064, -9.598354 
507 ,0.229843, -0.325611, -9.576807 
508 ,0.210690, -0.323217, -9.593566 
509 ,0.234632, -0.320823, -9.560047 
510 ,0.234632, -0.330400, -9.562441 
511 ,0.208296, -0.330400, -9.562441 
512 ,0.222661, -0.325611, -9.569624 
513 ,0.225055, -0.337582, -9.557653 
514 ,0.213084, -0.332794, -9.598354 
515 ,0.227449, -0.313640, -9.562441 
516 ,0.217872, -0.328006, -9.576807 
517 ,0.246603, -0.335188, -9.586383 
518 ,0.246603, -0.335188, -9.567230 
519 ,0.232238, -0.335188, -9.567230 
520 ,0.232238, -0.332794, -9.593566 
521 ,0.244209, -0.339977, -9.531317 
522 ,0.229843, -0.330400, -9.591172 
523 ,0.229843, -0.320823, -9.574412 
524 ,0.217872, -0.320823, -9.574412 
525 ,0.227449, -0.354342, -9.567230 
526 ,0.225055, -0.330400, -9.598354 
527 ,0.220267, -0.308852, -9.552865 
528 ,0.229843, -0.318429, -9.598354 
529 ,0.217872, -0.328006, -9.567230 
530 ,0.229843, -0.313640, -9.562441 
531 ,0.229843, -0.313640, -9.603143 
532 ,0.210690, -0.318429, -9.603143 
533 ,0.227449, -0.339977, -9.543288 
534 ,0.217872, -0.320823, -9.576807 
535 ,0.205901, -0.344765, -9.557653 
536 ,0.205901, -0.328006, -9.567230 
537 ,0.203507, -0.328006, -9.567230 
538 ,0.220267, -0.316035, -9.574412 
539 ,0.220267, -0.332794, -9.536105 
540 ,0.234632, -0.335188, -9.572018 
541 ,0.229843, -0.330400, -9.550470 
542 ,0.251391, -0.320823, -9.560047 
543 ,0.251391, -0.318429, -9.557653 
544 ,0.251391, -0.318429, -9.567230 
545 ,0.213084, -0.332794, -9.567230 
546 ,0.222661, -0.328006, -9.586383 
547 ,0.220267, -0.335188, -9.567230 
548 ,0.225055, -0.359130, -9.588778 
549 ,0.225055, -0.339977, -9.574412 
550 ,0.222661, -0.339977, -9.574412 
551 ,0.220267, -0.313640, -9.538499 
552 ,0.232238, -0.323217, -9.598354 
553 ,0.251391, -0.323217, -9.562441 
554 ,0.244209, -0.328006, -9.576807 
555 ,0.225055, -0.330400, -9.552865 
556 ,0.227449, -0.318429, -9.593566 
557 ,0.213084, -0.332794, -9.593566 
558 ,0.213084, -0.320823, -9.579201 
559 ,0.239420, -0.335188, -9.562441 
560 ,0.225055, -0.342371, -9.548076 
561 ,0.222661, -0.325611, -9.564836 
562 ,0.222661, -0.328006, -9.583989 
563 ,0.213084, -0.328006, -9.583989 
564 ,0.232238, -0.330400, -9.548076 
565 ,0.210690, -0.332794, -9.564836 
566 ,0.258574, -0.318429, -9.572018 
567 ,0.258574, -0.323217, -9.574412 
568 ,0.215478, -0.323217, -9.574412 
569 ,0.234632, -0.323217, -9.579201 
570 ,0.222661, -0.330400, -9.550470 
571 ,0.229843, -0.330400, -9.567230 
572 ,0.239420, -0.313640, -9.543288 
573 ,0.229843, -0.323217, -9.552865 
574 ,0.234632, -0.313640, -9.579201 
575 ,0.234632, -0.313640, -9.572018 
576 ,0.213084, -0.325611, -9.572018 
577 ,0.217872, -0.301669, -9.572018 
578 ,0.222661, -0.342371, -9.581595 
579 ,0.220267, -0.325611, -9.579201 
580 ,0.220267, -0.332794, -9.579201 
581 ,0.217872, -0.332794, -9.579201 
582 ,0.248997, -0.332794, -9.560047 
583 ,0.227449, -0.328006, -9.576807 
584 ,0.227449, -0.328006, -9.560047 
585 ,0.225055, -0.332794, -9.560047 
586 ,0.220267, -0.335188, -9.576807 
587 ,0.225055, -0.328006, -9.552865 
588 ,0.213084, -0.328006, -9.572018 
589 ,0.213084, -0.320823, -9.567230 
590 ,0.222661, -0.320823, -9.567230 
591 ,0.227449, -0.316035, -9.567230 
592 ,0.234632, -0.328006, -9.581595 
593 ,0.246603, -0.313640, -9.555259 
594 ,0.229843, -0.332794, -9.579201 
595 ,0.213084, -0.320823, -9.562441 
596 ,0.220267, -0.325611, -9.555259 
597 ,0.220267, -0.325611, -9.605537 
598 ,0.225055, -0.330400, -9.605537 
599 ,0.227449, -0.311246, -9.557653 
600 ,0.220267, -0.320823, -9.586383 
601 ,0.217872, -0.342371, -9.586383 
602 ,0.217872, -0.313640, -9.581595 
603 ,0.251391, -0.313640, -9.581595 
604 ,0.225055, -0.320823, -9.557653 
605 ,0.229843, -0.325611, -9.540894 
606 ,0.217872, -0.330400, -9.562441 
607 ,0.227449, -0.342371, -9.591172 
608 ,0.232238, -0.335188, -9.560047 
609 ,0.237026, -0.330400, -9.564836 
610 ,0.220267, -0.330400, -9.564836 
611 ,0.222661, -0.323217, -9.567230 
612 ,0.220267, -0.313640, -9.576807 
613 ,0.227449, -0.330400, -9.579201 
614 ,0.227449, -0.332794, -9.595960 
615 ,0.210690, -0.332794, -9.595960 
616 ,0.241814, -0.342371, -9.562441 
617 ,0.232238, -0.320823, -9.576807 
618 ,0.234632, -0.316035, -9.579201 
619 ,0.239420, -0.325611, -9.552865 
620 ,0.239420, -0.339977, -9.581595 
621 ,0.222661, -0.323217, -9.591172 
622 ,0.222661, -0.323217, -9.588778 
623 ,0.210690, -0.323217, -9.588778 
624 ,0.241814, -0.349553, -9.562441 
625 ,0.232238, -0.318429, -9.574412 
626 ,0.201113, -0.347159, -9.588778 
627 ,0.201113, -0.323217, -9.550470 
628 ,0.201113, -0.320823, -9.569624 
629 ,0.215478, -0.320823, -9.569624 
630 ,0.210690, -0.332794, -9.576807 
631 ,0.215478, -0.332794, -9.536105 
632 ,0.210690, -0.318429, -9.572018 
633 ,0.217872, -0.339977, -9.560047 
634 ,0.232238, -0.316035, -9.564836 
635 ,0.222661, -0.330400, -9.567230 
